,Invoice_Date,Vehicle_Model,Current_KM_Reading,INVOICE_LINE_TEXT,year,month,day,weekday
23752,2018-10-26,12,1373.0,76,2018,10,299,4
23753,2018-10-26,12,1373.0,108,2018,10,299,4
23754,2018-10-26,12,1373.0,148,2018,10,299,4
23755,2018-10-26,5,3906.0,346,2018,10,299,4
23756,2018-10-26,5,3906.0,108,2018,10,299,4
23757,2018-10-26,5,3906.0,76,2018,10,299,4
23758,2018-10-26,5,3906.0,2,2018,10,299,4
23759,2018-10-26,5,3906.0,10,2018,10,299,4
23760,2018-10-26,5,3906.0,148,2018,10,299,4
23761,2018-10-26,18,4829.0,2,2018,10,299,4
23762,2018-10-26,18,4829.0,148,2018,10,299,4
23763,2018-10-26,18,4829.0,128,2018,10,299,4
23764,2018-10-26,18,4829.0,108,2018,10,299,4
23765,2018-10-26,18,4829.0,76,2018,10,299,4
23766,2018-10-26,18,4829.0,318,2018,10,299,4
23767,2018-10-26,18,4829.0,346,2018,10,299,4
23768,2018-10-26,2,38597.0,46,2018,10,299,4
23769,2018-10-26,2,38597.0,321,2018,10,299,4
23770,2018-10-26,2,38597.0,174,2018,10,299,4
23771,2018-10-26,2,38597.0,11,2018,10,299,4
23772,2018-10-26,2,38597.0,422,2018,10,299,4
23773,2018-10-26,2,38597.0,148,2018,10,299,4
23774,2018-10-26,2,38597.0,421,2018,10,299,4
23775,2018-10-26,2,38597.0,343,2018,10,299,4
23776,2018-10-26,2,38597.0,80,2018,10,299,4
23777,2018-10-26,2,38597.0,128,2018,10,299,4
23778,2018-10-26,2,38597.0,209,2018,10,299,4
23779,2018-10-26,2,38597.0,177,2018,10,299,4
23780,2018-10-26,2,38597.0,77,2018,10,299,4
23781,2018-10-26,13,57650.0,343,2018,10,299,4
23782,2018-10-26,13,57650.0,86,2018,10,299,4
23783,2018-10-26,13,57650.0,301,2018,10,299,4
23784,2018-10-26,13,57650.0,209,2018,10,299,4
23785,2018-10-26,13,57650.0,410,2018,10,299,4
23786,2018-10-26,13,57650.0,125,2018,10,299,4
23787,2018-10-26,13,57650.0,166,2018,10,299,4
23788,2018-10-26,13,57650.0,128,2018,10,299,4
23789,2018-10-26,13,57650.0,76,2018,10,299,4
23790,2018-10-26,13,57650.0,301,2018,10,299,4
23791,2018-10-26,13,57650.0,11,2018,10,299,4
23792,2018-10-26,13,57650.0,148,2018,10,299,4
23793,2018-10-27,12,744.0,108,2018,10,300,5
23794,2018-10-27,12,744.0,76,2018,10,300,5
23795,2018-10-27,12,744.0,148,2018,10,300,5
23796,2018-10-27,12,744.0,346,2018,10,300,5
23797,2018-10-27,12,744.0,2,2018,10,300,5
23798,2018-10-27,13,25810.0,148,2018,10,300,5
23799,2018-10-27,13,25810.0,422,2018,10,300,5
23800,2018-10-27,13,25810.0,10,2018,10,300,5
23801,2018-10-27,13,25810.0,86,2018,10,300,5
23802,2018-10-27,13,25810.0,214,2018,10,300,5
23803,2018-10-27,13,25810.0,76,2018,10,300,5
23804,2018-10-27,13,25810.0,125,2018,10,300,5
23805,2018-10-27,13,25810.0,128,2018,10,300,5
23806,2018-10-27,13,25810.0,421,2018,10,300,5
23807,2018-10-27,13,25810.0,209,2018,10,300,5
23808,2018-10-27,12,29314.0,209,2018,10,300,5
23809,2018-10-27,12,29314.0,422,2018,10,300,5
23810,2018-10-27,12,29314.0,10,2018,10,300,5
23811,2018-10-27,12,29314.0,421,2018,10,300,5
23812,2018-10-27,12,29314.0,148,2018,10,300,5
23813,2018-10-27,12,29314.0,76,2018,10,300,5
23814,2018-10-27,18,9657.0,90,2018,10,300,5
23815,2018-10-27,18,9657.0,318,2018,10,300,5
23816,2018-10-27,18,9657.0,206,2018,10,300,5
23817,2018-10-27,18,9657.0,76,2018,10,300,5
23818,2018-10-27,18,9657.0,148,2018,10,300,5
23819,2018-10-27,18,9657.0,128,2018,10,300,5
23820,2018-10-27,18,9657.0,209,2018,10,300,5
23821,2018-10-27,18,9657.0,84,2018,10,300,5
23822,2018-10-27,18,9657.0,94,2018,10,300,5
23823,2018-10-27,12,19606.0,80,2018,10,300,5
23824,2018-10-27,12,19606.0,174,2018,10,300,5
23825,2018-10-27,12,19606.0,125,2018,10,300,5
23826,2018-10-27,12,19606.0,46,2018,10,300,5
23827,2018-10-27,12,19606.0,209,2018,10,300,5
23828,2018-10-27,12,19606.0,46,2018,10,300,5
23829,2018-10-27,12,19606.0,86,2018,10,300,5
23830,2018-10-27,12,19606.0,177,2018,10,300,5
23831,2018-10-27,12,19606.0,407,2018,10,300,5
23832,2018-10-27,12,19606.0,94,2018,10,300,5
23833,2018-10-27,12,19606.0,84,2018,10,300,5
23834,2018-10-27,12,19606.0,421,2018,10,300,5
23835,2018-10-27,12,19606.0,148,2018,10,300,5
23836,2018-10-27,12,19606.0,10,2018,10,300,5
23837,2018-10-27,12,19606.0,422,2018,10,300,5
23838,2018-10-27,12,19606.0,77,2018,10,300,5
23839,2018-10-27,12,19606.0,90,2018,10,300,5
23840,2018-10-27,12,32373.0,215,2018,10,300,5
23841,2018-10-27,12,32373.0,77,2018,10,300,5
23842,2018-10-27,12,32373.0,94,2018,10,300,5
23843,2018-10-27,12,32373.0,125,2018,10,300,5
23844,2018-10-27,12,32373.0,407,2018,10,300,5
23845,2018-10-27,12,32373.0,80,2018,10,300,5
23846,2018-10-27,12,32373.0,10,2018,10,300,5
23847,2018-10-27,12,32373.0,453,2018,10,300,5
23848,2018-10-27,12,32373.0,421,2018,10,300,5
23849,2018-10-27,12,32373.0,86,2018,10,300,5
23850,2018-10-27,12,32373.0,422,2018,10,300,5
23851,2018-10-27,12,32373.0,148,2018,10,300,5
23852,2018-10-27,12,32373.0,455,2018,10,300,5
23853,2018-10-27,12,32373.0,90,2018,10,300,5
23854,2018-10-27,12,32373.0,451,2018,10,300,5
23855,2018-10-27,12,32373.0,209,2018,10,300,5
23856,2018-10-27,12,32373.0,84,2018,10,300,5
23857,2018-10-27,14,30205.0,391,2018,10,300,5
23858,2018-10-27,14,30205.0,338,2018,10,300,5
23859,2018-10-27,14,30205.0,148,2018,10,300,5
23860,2018-10-27,14,30205.0,422,2018,10,300,5
23861,2018-10-27,14,30205.0,421,2018,10,300,5
23862,2018-10-27,14,30205.0,125,2018,10,300,5
23863,2018-10-27,14,30205.0,128,2018,10,300,5
23864,2018-10-27,14,30205.0,209,2018,10,300,5
23865,2018-10-27,14,30205.0,128,2018,10,300,5
23866,2018-10-27,14,30205.0,76,2018,10,300,5
23867,2018-10-27,12,21258.0,421,2018,10,300,5
23868,2018-10-27,12,21258.0,86,2018,10,300,5
23869,2018-10-27,12,21258.0,77,2018,10,300,5
23870,2018-10-27,12,21258.0,407,2018,10,300,5
23871,2018-10-27,12,21258.0,46,2018,10,300,5
23872,2018-10-27,12,21258.0,422,2018,10,300,5
23873,2018-10-27,12,21258.0,216,2018,10,300,5
23874,2018-10-27,12,21258.0,209,2018,10,300,5
23875,2018-10-27,12,21258.0,10,2018,10,300,5
23876,2018-10-27,12,21258.0,139,2018,10,300,5
23877,2018-10-27,12,21258.0,80,2018,10,300,5
23878,2018-10-27,12,21258.0,148,2018,10,300,5
23879,2018-10-27,12,21258.0,125,2018,10,300,5
23880,2018-10-27,12,21258.0,174,2018,10,300,5
23881,2018-10-27,12,21258.0,177,2018,10,300,5
23882,2018-10-27,12,21258.0,172,2018,10,300,5
23883,2018-10-28,6,740.0,346,2018,10,301,6
23884,2018-10-28,6,740.0,148,2018,10,301,6
23885,2018-10-28,6,740.0,318,2018,10,301,6
23886,2018-10-28,6,740.0,108,2018,10,301,6
23887,2018-10-28,6,740.0,2,2018,10,301,6
23888,2018-10-28,6,740.0,76,2018,10,301,6
23889,2018-10-28,2,11490.0,76,2018,10,301,6
23890,2018-10-28,2,11490.0,148,2018,10,301,6
23891,2018-10-28,2,11490.0,46,2018,10,301,6
23892,2018-10-28,2,11490.0,128,2018,10,301,6
23893,2018-10-28,2,11490.0,125,2018,10,301,6
23894,2018-10-28,2,11490.0,10,2018,10,301,6
23895,2018-10-28,2,11490.0,209,2018,10,301,6
23896,2018-10-28,2,11490.0,86,2018,10,301,6
23897,2018-10-28,2,11490.0,257,2018,10,301,6
23898,2018-10-28,13,5740.0,10,2018,10,301,6
23899,2018-10-28,13,5740.0,76,2018,10,301,6
23900,2018-10-28,13,5740.0,148,2018,10,301,6
23901,2018-10-28,13,5740.0,125,2018,10,301,6
23902,2018-10-28,13,5740.0,422,2018,10,301,6
23903,2018-10-28,13,5740.0,421,2018,10,301,6
23904,2018-10-28,13,5740.0,209,2018,10,301,6
23905,2018-10-29,12,4689.0,346,2018,10,302,0
23906,2018-10-29,12,4689.0,108,2018,10,302,0
23907,2018-10-29,12,4689.0,10,2018,10,302,0
23908,2018-10-29,12,4689.0,148,2018,10,302,0
23909,2018-10-29,12,4689.0,76,2018,10,302,0
23910,2018-10-29,18,667.0,2,2018,10,302,0
23911,2018-10-29,18,667.0,148,2018,10,302,0
23912,2018-10-29,18,667.0,76,2018,10,302,0
23913,2018-10-29,18,667.0,346,2018,10,302,0
23914,2018-10-29,18,667.0,108,2018,10,302,0
23915,2018-10-29,18,667.0,318,2018,10,302,0
23916,2018-10-29,7,775.0,346,2018,10,302,0
23917,2018-10-29,7,775.0,2,2018,10,302,0
23918,2018-10-29,7,775.0,108,2018,10,302,0
23919,2018-10-29,7,775.0,76,2018,10,302,0
23920,2018-10-29,7,775.0,318,2018,10,302,0
23921,2018-10-29,7,775.0,148,2018,10,302,0
23922,2018-10-29,18,31715.0,80,2018,10,302,0
23923,2018-10-29,18,31715.0,148,2018,10,302,0
23924,2018-10-29,18,31715.0,77,2018,10,302,0
23925,2018-10-29,18,31715.0,10,2018,10,302,0
23926,2018-10-29,18,31715.0,128,2018,10,302,0
23927,2018-10-29,18,31715.0,318,2018,10,302,0
23928,2018-10-29,18,31715.0,128,2018,10,302,0
23929,2018-10-29,18,31715.0,421,2018,10,302,0
23930,2018-10-29,18,31715.0,417,2018,10,302,0
23931,2018-10-29,18,31715.0,125,2018,10,302,0
23932,2018-10-29,18,31715.0,209,2018,10,302,0
23933,2018-10-29,7,68765.0,407,2018,10,302,0
23934,2018-10-29,7,68765.0,402,2018,10,302,0
23935,2018-10-29,7,68765.0,421,2018,10,302,0
23936,2018-10-29,7,68765.0,209,2018,10,302,0
23937,2018-10-29,7,68765.0,422,2018,10,302,0
23938,2018-10-29,7,68765.0,331,2018,10,302,0
23939,2018-10-29,7,68765.0,76,2018,10,302,0
23940,2018-10-29,7,68765.0,148,2018,10,302,0
23941,2018-10-29,7,68765.0,401,2018,10,302,0
23942,2018-10-29,7,68765.0,437,2018,10,302,0
23943,2018-10-29,7,68765.0,410,2018,10,302,0
23944,2018-10-29,7,68765.0,404,2018,10,302,0
23945,2018-10-29,12,65173.0,421,2018,10,302,0
23946,2018-10-29,12,65173.0,422,2018,10,302,0
23947,2018-10-29,12,65173.0,76,2018,10,302,0
23948,2018-10-29,12,65173.0,148,2018,10,302,0
23949,2018-10-29,12,65173.0,209,2018,10,302,0
23950,2018-10-29,12,65173.0,125,2018,10,302,0
23951,2018-10-29,12,660.0,346,2018,10,302,0
23952,2018-10-29,12,660.0,2,2018,10,302,0
23953,2018-10-29,12,660.0,148,2018,10,302,0
23954,2018-10-29,12,660.0,108,2018,10,302,0
23955,2018-10-29,12,660.0,76,2018,10,302,0
23956,2018-10-30,12,761.0,108,2018,10,303,1
23957,2018-10-30,12,761.0,52,2018,10,303,1
23958,2018-10-30,12,761.0,146,2018,10,303,1
23959,2018-10-30,12,761.0,2,2018,10,303,1
23960,2018-10-30,12,761.0,76,2018,10,303,1
23961,2018-10-30,12,761.0,148,2018,10,303,1
23962,2018-10-30,12,761.0,346,2018,10,303,1
23963,2018-10-30,18,49178.0,76,2018,10,303,1
23964,2018-10-30,18,49178.0,148,2018,10,303,1
23965,2018-10-30,18,49178.0,331,2018,10,303,1
23966,2018-10-30,18,49178.0,318,2018,10,303,1
23967,2018-10-30,18,49178.0,451,2018,10,303,1
23968,2018-10-30,18,49178.0,422,2018,10,303,1
23969,2018-10-30,18,49178.0,455,2018,10,303,1
23970,2018-10-30,18,49178.0,172,2018,10,303,1
23971,2018-10-30,18,49178.0,174,2018,10,303,1
23972,2018-10-30,18,49178.0,453,2018,10,303,1
23973,2018-10-30,18,49178.0,176,2018,10,303,1
23974,2018-10-30,18,49178.0,57,2018,10,303,1
23975,2018-10-30,18,49178.0,177,2018,10,303,1
23976,2018-10-30,18,49178.0,209,2018,10,303,1
23977,2018-10-30,18,49178.0,147,2018,10,303,1
23978,2018-10-30,23,15139.0,80,2018,10,303,1
23979,2018-10-30,23,15139.0,90,2018,10,303,1
23980,2018-10-30,23,15139.0,125,2018,10,303,1
23981,2018-10-30,23,15139.0,300,2018,10,303,1
23982,2018-10-30,23,15139.0,84,2018,10,303,1
23983,2018-10-30,23,15139.0,127,2018,10,303,1
23984,2018-10-30,23,15139.0,331,2018,10,303,1
23985,2018-10-30,23,15139.0,209,2018,10,303,1
23986,2018-10-30,23,15139.0,94,2018,10,303,1
23987,2018-10-30,23,15139.0,77,2018,10,303,1
23988,2018-10-30,23,15139.0,421,2018,10,303,1
23989,2018-10-30,23,15139.0,55,2018,10,303,1
23990,2018-10-30,23,15139.0,422,2018,10,303,1
23991,2018-10-30,23,15139.0,148,2018,10,303,1
23992,2018-10-30,23,15139.0,129,2018,10,303,1
23993,2018-10-30,23,15139.0,318,2018,10,303,1
23994,2018-10-30,23,15139.0,10,2018,10,303,1
23995,2018-10-30,2,24677.0,389,2018,10,303,1
23996,2018-10-30,2,24677.0,171,2018,10,303,1
23997,2018-10-30,2,24677.0,171,2018,10,303,1
23998,2018-10-30,2,24677.0,331,2018,10,303,1
23999,2018-10-30,2,24677.0,209,2018,10,303,1
24000,2018-10-30,2,24677.0,410,2018,10,303,1
24001,2018-10-30,2,24677.0,473,2018,10,303,1
24002,2018-10-30,2,24677.0,10,2018,10,303,1
24003,2018-10-30,2,24677.0,76,2018,10,303,1
24004,2018-10-30,2,24677.0,148,2018,10,303,1
24005,2018-10-30,2,24677.0,172,2018,10,303,1
24006,2018-10-30,2,24677.0,176,2018,10,303,1
24007,2018-10-30,2,24677.0,174,2018,10,303,1
24008,2018-10-30,2,24677.0,310,2018,10,303,1
24009,2018-10-30,2,24677.0,125,2018,10,303,1
24010,2018-10-30,2,24677.0,177,2018,10,303,1
24011,2018-10-30,12,3713.0,76,2018,10,303,1
24012,2018-10-30,12,3713.0,148,2018,10,303,1
24013,2018-10-30,12,3713.0,346,2018,10,303,1
24014,2018-10-30,12,3713.0,2,2018,10,303,1
24015,2018-10-30,12,3713.0,108,2018,10,303,1
24016,2018-10-30,12,3713.0,10,2018,10,303,1
24017,2018-10-30,12,3713.0,485,2018,10,303,1
24018,2018-10-30,18,825.0,76,2018,10,303,1
24019,2018-10-30,18,825.0,2,2018,10,303,1
24020,2018-10-30,18,825.0,318,2018,10,303,1
24021,2018-10-30,18,825.0,148,2018,10,303,1
24022,2018-10-30,18,825.0,346,2018,10,303,1
24023,2018-10-30,18,825.0,108,2018,10,303,1
24024,2018-10-31,14,4141.0,108,2018,10,304,2
24025,2018-10-31,14,4141.0,346,2018,10,304,2
24026,2018-10-31,14,4141.0,219,2018,10,304,2
24027,2018-10-31,14,4141.0,2,2018,10,304,2
24028,2018-10-31,14,4141.0,148,2018,10,304,2
24029,2018-10-31,14,4141.0,76,2018,10,304,2
24030,2018-10-31,7,49354.0,318,2018,10,304,2
24031,2018-10-31,7,49354.0,421,2018,10,304,2
24032,2018-10-31,7,49354.0,121,2018,10,304,2
24033,2018-10-31,7,49354.0,76,2018,10,304,2
24034,2018-10-31,7,49354.0,148,2018,10,304,2
24035,2018-10-31,7,49354.0,209,2018,10,304,2
24036,2018-10-31,7,49354.0,422,2018,10,304,2
24037,2018-10-31,7,49354.0,46,2018,10,304,2
24038,2018-10-31,7,49354.0,10,2018,10,304,2
24039,2018-10-31,13,25461.0,80,2018,10,304,2
24040,2018-10-31,13,25461.0,127,2018,10,304,2
24041,2018-10-31,13,25461.0,10,2018,10,304,2
24042,2018-10-31,13,25461.0,422,2018,10,304,2
24043,2018-10-31,13,25461.0,421,2018,10,304,2
24044,2018-10-31,13,25461.0,148,2018,10,304,2
24045,2018-10-31,13,25461.0,407,2018,10,304,2
24046,2018-10-31,13,25461.0,125,2018,10,304,2
24047,2018-10-31,13,25461.0,46,2018,10,304,2
24048,2018-10-31,13,25461.0,300,2018,10,304,2
24049,2018-10-31,13,25461.0,484,2018,10,304,2
24050,2018-10-31,13,25461.0,209,2018,10,304,2
24051,2018-10-31,13,25461.0,77,2018,10,304,2
24052,2018-10-31,2,27527.0,46,2018,10,304,2
24053,2018-10-31,2,27527.0,209,2018,10,304,2
24054,2018-10-31,2,27527.0,373,2018,10,304,2
24055,2018-10-31,2,27527.0,204,2018,10,304,2
24056,2018-10-31,2,27527.0,128,2018,10,304,2
24057,2018-10-31,2,27527.0,10,2018,10,304,2
24058,2018-10-31,2,27527.0,148,2018,10,304,2
24059,2018-10-31,2,27527.0,421,2018,10,304,2
24060,2018-10-31,2,27527.0,128,2018,10,304,2
24061,2018-10-31,2,27527.0,422,2018,10,304,2
24062,2018-10-31,2,27527.0,46,2018,10,304,2
24063,2018-10-31,2,27527.0,77,2018,10,304,2
24064,2018-10-31,2,27527.0,80,2018,10,304,2
24065,2018-10-31,5,759.0,76,2018,10,304,2
24066,2018-10-31,5,759.0,373,2018,10,304,2
24067,2018-10-31,5,759.0,148,2018,10,304,2
24068,2018-10-31,5,759.0,2,2018,10,304,2
24069,2018-10-31,5,759.0,445,2018,10,304,2
24070,2018-10-31,5,759.0,346,2018,10,304,2
24071,2018-10-31,5,759.0,108,2018,10,304,2
24072,2018-10-31,5,759.0,52,2018,10,304,2
24073,2018-10-31,18,601.0,318,2018,10,304,2
24074,2018-10-31,18,601.0,2,2018,10,304,2
24075,2018-10-31,18,601.0,76,2018,10,304,2
24076,2018-10-31,18,601.0,108,2018,10,304,2
24077,2018-10-31,18,601.0,346,2018,10,304,2
24078,2018-10-31,18,601.0,148,2018,10,304,2
24079,2018-10-31,18,1973.0,318,2018,10,304,2
24080,2018-10-31,18,1973.0,108,2018,10,304,2
24081,2018-10-31,18,1973.0,148,2018,10,304,2
24082,2018-10-31,18,1973.0,76,2018,10,304,2
24083,2018-10-31,18,1973.0,2,2018,10,304,2
24084,2018-10-31,19,3300.0,268,2018,10,304,2
24085,2018-10-31,19,3300.0,254,2018,10,304,2
24086,2018-10-31,19,3300.0,148,2018,10,304,2
24087,2018-10-31,19,3300.0,470,2018,10,304,2
24088,2018-10-31,19,3300.0,76,2018,10,304,2
24089,2018-10-31,19,3300.0,459,2018,10,304,2
24090,2018-10-31,19,3300.0,76,2018,10,304,2
24091,2018-11-01,12,871.0,108,2018,11,305,3
24092,2018-11-01,12,871.0,373,2018,11,305,3
24093,2018-11-01,12,871.0,148,2018,11,305,3
24094,2018-11-01,12,871.0,2,2018,11,305,3
24095,2018-11-01,12,871.0,76,2018,11,305,3
24096,2018-11-01,12,871.0,346,2018,11,305,3
24097,2018-11-01,12,269.0,2,2018,11,305,3
24098,2018-11-01,12,269.0,76,2018,11,305,3
24099,2018-11-01,12,269.0,148,2018,11,305,3
24100,2018-11-01,12,269.0,108,2018,11,305,3
24101,2018-11-01,12,269.0,346,2018,11,305,3
24102,2018-11-01,13,11087.0,422,2018,11,305,3
24103,2018-11-01,13,11087.0,166,2018,11,305,3
24104,2018-11-01,13,11087.0,148,2018,11,305,3
24105,2018-11-01,13,11087.0,125,2018,11,305,3
24106,2018-11-01,13,11087.0,10,2018,11,305,3
24107,2018-11-01,13,11087.0,76,2018,11,305,3
24108,2018-11-01,13,11087.0,209,2018,11,305,3
24109,2018-11-01,13,11087.0,227,2018,11,305,3
24110,2018-11-01,13,11087.0,445,2018,11,305,3
24111,2018-11-01,13,11087.0,421,2018,11,305,3
24112,2018-11-01,2,19568.0,125,2018,11,305,3
24113,2018-11-01,2,19568.0,76,2018,11,305,3
24114,2018-11-01,2,19568.0,17,2018,11,305,3
24115,2018-11-01,2,19568.0,148,2018,11,305,3
24116,2018-11-01,2,19568.0,209,2018,11,305,3
24117,2018-11-01,2,19568.0,10,2018,11,305,3
24118,2018-11-01,12,30255.0,76,2018,11,305,3
24119,2018-11-01,12,30255.0,148,2018,11,305,3
24120,2018-11-01,12,30255.0,209,2018,11,305,3
24121,2018-11-01,12,30255.0,130,2018,11,305,3
24122,2018-11-01,12,30255.0,62,2018,11,305,3
24123,2018-11-01,12,30255.0,125,2018,11,305,3
24124,2018-11-01,7,6427.0,2,2018,11,305,3
24125,2018-11-01,7,6427.0,76,2018,11,305,3
24126,2018-11-01,7,6427.0,318,2018,11,305,3
24127,2018-11-01,7,6427.0,346,2018,11,305,3
24128,2018-11-01,7,6427.0,148,2018,11,305,3
24129,2018-11-01,7,6427.0,108,2018,11,305,3
24130,2018-11-01,7,371.0,148,2018,11,305,3
24131,2018-11-01,7,371.0,318,2018,11,305,3
24132,2018-11-01,7,371.0,346,2018,11,305,3
24133,2018-11-01,7,371.0,108,2018,11,305,3
24134,2018-11-01,7,371.0,2,2018,11,305,3
24135,2018-11-01,7,371.0,76,2018,11,305,3
24136,2018-11-01,13,10210.0,421,2018,11,305,3
24137,2018-11-01,13,10210.0,209,2018,11,305,3
24138,2018-11-01,13,10210.0,422,2018,11,305,3
24139,2018-11-01,13,10210.0,125,2018,11,305,3
24140,2018-11-01,13,10210.0,10,2018,11,305,3
24141,2018-11-01,13,10210.0,148,2018,11,305,3
24142,2018-11-01,13,10210.0,76,2018,11,305,3
24143,2018-11-01,23,7206.0,10,2018,11,305,3
24144,2018-11-01,23,7206.0,209,2018,11,305,3
24145,2018-11-01,23,7206.0,148,2018,11,305,3
24146,2018-11-01,23,7206.0,76,2018,11,305,3
24147,2018-11-01,23,7206.0,125,2018,11,305,3
24148,2018-11-01,23,7206.0,318,2018,11,305,3
24149,2018-11-01,23,7206.0,407,2018,11,305,3
24150,2018-11-01,23,7206.0,422,2018,11,305,3
24151,2018-11-01,12,632.0,2,2018,11,305,3
24152,2018-11-01,12,632.0,346,2018,11,305,3
24153,2018-11-01,12,632.0,108,2018,11,305,3
24154,2018-11-01,12,632.0,76,2018,11,305,3
24155,2018-11-01,12,632.0,148,2018,11,305,3
24156,2018-11-01,12,632.0,242,2018,11,305,3
24157,2018-11-02,12,2494.0,76,2018,11,306,4
24158,2018-11-02,12,2494.0,148,2018,11,306,4
24159,2018-11-02,12,2494.0,2,2018,11,306,4
24160,2018-11-02,12,2494.0,10,2018,11,306,4
24161,2018-11-02,12,2494.0,108,2018,11,306,4
24162,2018-11-02,12,2494.0,346,2018,11,306,4
24163,2018-11-02,12,7417.0,421,2018,11,306,4
24164,2018-11-02,12,7417.0,422,2018,11,306,4
24165,2018-11-02,12,7417.0,301,2018,11,306,4
24166,2018-11-02,12,7417.0,10,2018,11,306,4
24167,2018-11-02,12,7417.0,209,2018,11,306,4
24168,2018-11-02,12,7417.0,76,2018,11,306,4
24169,2018-11-02,12,7417.0,148,2018,11,306,4
24170,2018-11-02,15,20569.0,148,2018,11,306,4
24171,2018-11-02,15,20569.0,318,2018,11,306,4
24172,2018-11-02,15,20569.0,76,2018,11,306,4
24173,2018-11-02,15,20569.0,125,2018,11,306,4
24174,2018-11-02,15,20569.0,209,2018,11,306,4
24175,2018-11-02,12,770.0,148,2018,11,306,4
24176,2018-11-02,12,770.0,146,2018,11,306,4
24177,2018-11-02,12,770.0,76,2018,11,306,4
24178,2018-11-02,12,770.0,346,2018,11,306,4
24179,2018-11-02,12,770.0,108,2018,11,306,4
24180,2018-11-02,12,770.0,2,2018,11,306,4
24181,2018-11-02,13,4846.0,2,2018,11,306,4
24182,2018-11-02,13,4846.0,108,2018,11,306,4
24183,2018-11-02,13,4846.0,148,2018,11,306,4
24184,2018-11-02,13,4846.0,76,2018,11,306,4
24185,2018-11-02,13,4846.0,346,2018,11,306,4
24186,2018-11-02,13,4846.0,10,2018,11,306,4
24187,2018-11-02,5,1780.0,148,2018,11,306,4
24188,2018-11-02,5,1780.0,2,2018,11,306,4
24189,2018-11-02,5,1780.0,76,2018,11,306,4
24190,2018-11-02,5,1780.0,108,2018,11,306,4
24191,2018-11-02,5,1780.0,346,2018,11,306,4
24192,2018-11-02,12,19559.0,209,2018,11,306,4
24193,2018-11-02,12,19559.0,125,2018,11,306,4
24194,2018-11-02,12,19559.0,76,2018,11,306,4
24195,2018-11-02,12,19559.0,421,2018,11,306,4
24196,2018-11-02,12,19559.0,422,2018,11,306,4
24197,2018-11-02,12,19559.0,10,2018,11,306,4
24198,2018-11-02,12,19559.0,148,2018,11,306,4
24199,2018-11-02,12,5730.0,148,2018,11,306,4
24200,2018-11-02,12,5730.0,482,2018,11,306,4
24201,2018-11-02,12,5730.0,46,2018,11,306,4
24202,2018-11-02,12,5730.0,76,2018,11,306,4
24203,2018-11-02,12,5730.0,108,2018,11,306,4
24204,2018-11-02,12,5730.0,346,2018,11,306,4
24205,2018-11-02,12,5730.0,10,2018,11,306,4
24206,2018-11-02,12,5730.0,2,2018,11,306,4
24207,2018-11-03,13,0.0,242,2018,11,307,5
24208,2018-11-03,13,0.0,15,2018,11,307,5
24209,2018-11-03,19,621.0,76,2018,11,307,5
24210,2018-11-03,19,621.0,108,2018,11,307,5
24211,2018-11-03,19,621.0,2,2018,11,307,5
24212,2018-11-03,19,621.0,148,2018,11,307,5
24213,2018-11-03,19,621.0,318,2018,11,307,5
24214,2018-11-03,19,621.0,346,2018,11,307,5
24215,2018-11-03,19,621.0,109,2018,11,307,5
24216,2018-11-03,18,46100.0,331,2018,11,307,5
24217,2018-11-03,18,46100.0,148,2018,11,307,5
24218,2018-11-03,18,46100.0,318,2018,11,307,5
24219,2018-11-03,18,46100.0,76,2018,11,307,5
24220,2018-11-03,18,46100.0,10,2018,11,307,5
24221,2018-11-03,18,46100.0,209,2018,11,307,5
24222,2018-11-03,16,0.0,421,2018,11,307,5
24223,2018-11-03,16,0.0,148,2018,11,307,5
24224,2018-11-03,16,0.0,125,2018,11,307,5
24225,2018-11-03,16,0.0,422,2018,11,307,5
24226,2018-11-03,16,0.0,318,2018,11,307,5
24227,2018-11-03,16,0.0,76,2018,11,307,5
24228,2018-11-03,16,0.0,10,2018,11,307,5
24229,2018-11-03,16,0.0,129,2018,11,307,5
24230,2018-11-03,16,0.0,8,2018,11,307,5
24231,2018-11-03,16,0.0,55,2018,11,307,5
24232,2018-11-03,16,0.0,209,2018,11,307,5
24233,2018-11-03,16,0.0,127,2018,11,307,5
24234,2018-11-03,16,0.0,434,2018,11,307,5
24235,2018-11-03,16,0.0,240,2018,11,307,5
24236,2018-11-03,16,0.0,130,2018,11,307,5
24237,2018-11-03,11,3039.0,10,2018,11,307,5
24238,2018-11-03,11,3039.0,108,2018,11,307,5
24239,2018-11-03,11,3039.0,346,2018,11,307,5
24240,2018-11-03,11,3039.0,2,2018,11,307,5
24241,2018-11-03,11,3039.0,76,2018,11,307,5
24242,2018-11-03,11,3039.0,318,2018,11,307,5
24243,2018-11-03,11,3039.0,148,2018,11,307,5
24244,2018-11-03,13,17752.0,76,2018,11,307,5
24245,2018-11-03,13,17752.0,163,2018,11,307,5
24246,2018-11-03,13,17752.0,407,2018,11,307,5
24247,2018-11-03,13,17752.0,209,2018,11,307,5
24248,2018-11-03,13,17752.0,10,2018,11,307,5
24249,2018-11-03,13,17752.0,148,2018,11,307,5
24250,2018-11-03,13,17752.0,421,2018,11,307,5
24251,2018-11-03,13,17752.0,422,2018,11,307,5
24252,2018-11-03,13,17752.0,176,2018,11,307,5
